e1 m-,e1 m+,e1 n-,e1 n+,e1 h-,e1 h+,e2 m-,e2 m+,e2 n-,e2 n+,e2 h-,e2 h+,e3 m-,e3 m+,e3 n-,e3 n+,e3 h-,e3 h+,e4 m-,e4 m+,e4 n-,e4 n+,e4 h-,e4 h+,e5 m-,e5 m+,e5 n-,e5 n+,e5 h-,e5 h+,e6 m-,e6 m+,e6 n-,e6 n+,e6 h-,e6 h+
0.73,0.79,0.18,0.24,-0.030000000000000027,0.09000000000000002,0.48,0.99,0.01,0.13,-0.12,0.51,0.08,0.93,0.02,0.32,-0.25000000000000006,0.9,0.35,0.64,0.03,0.42,-0.06,0.62,0.38,0.83,0.15,0.57,-0.3999999999999999,0.47,0.70,1.00,0.00,0.08,-0.08,0.30000000000000004
0.18,0.86,0.11,0.63,-0.49,0.7100000000000001,0.27,0.74,0.23,0.53,-0.27,0.5,0.10,0.10,0.69,0.74,0.16000000000000003,0.21000000000000008,0.67,0.71,0.16,0.19,0.10000000000000003,0.16999999999999996,0.30,0.88,0.05,0.30,-0.18,0.6499999999999999,0.93,0.94,0.05,0.05,0.01000000000000005,0.01999999999999995
0.45,0.46,0.18,0.28,0.26,0.37000000000000005,0.14,0.26,0.22,0.76,-0.020000000000000018,0.64,0.50,0.94,0.03,0.37,-0.30999999999999994,0.47,0.28,0.30,0.33,0.49,0.20999999999999996,0.38999999999999996,0.27,0.72,0.10,0.42,-0.13999999999999996,0.63,0.43,0.53,0.12,0.28,0.18999999999999995,0.45000000000000007
0.08,0.16,0.75,0.87,-0.030000000000000027,0.17000000000000004,0.42,0.77,0.21,0.44,-0.21000000000000002,0.3700000000000001,0.50,0.69,0.21,0.41,-0.09999999999999992,0.29000000000000004,0.30,0.75,0.08,0.28,-0.030000000000000027,0.62,0.84,0.95,0.05,0.13,-0.07999999999999996,0.11000000000000003,0.74,0.93,0.04,0.23,-0.16000000000000006,0.22
0.89,0.90,0.10,0.11,-0.010000000000000023,0.009999999999999981,0.16,0.93,0.01,0.05,0.01999999999999995,0.83,0.96,0.99,0.00,0.03,-0.01999999999999999,0.040000000000000036,0.31,0.42,0.12,0.39,0.19000000000000006,0.57,0.62,0.89,0.08,0.23,-0.12000000000000002,0.3,0.78,0.90,0.01,0.02,0.07999999999999997,0.20999999999999996
0.43,0.83,0.07,0.39,-0.21999999999999997,0.5,0.13,0.27,0.39,0.54,0.18999999999999995,0.48,0.22,0.52,0.43,0.75,-0.27,0.35000000000000003,0.46,0.57,0.13,0.35,0.08000000000000007,0.41000000000000003,0.93,0.94,0.00,0.02,0.04000000000000005,0.06999999999999995,0.80,0.82,0.16,0.18,5.551115123125783e-17,0.03999999999999995
0.85,0.93,0.01,0.11,-0.04000000000000005,0.14,0.04,0.45,0.34,0.76,-0.20999999999999996,0.6199999999999999,0.59,0.77,0.20,0.35,-0.12,0.21000000000000002,0.66,0.94,0.04,0.18,-0.11999999999999994,0.3,0.88,1.00,0.00,0.02,-0.02,0.12,0.68,0.80,0.08,0.15,0.04999999999999996,0.23999999999999994
0.89,0.98,0.00,0.01,0.010000000000000018,0.10999999999999999,0.45,0.85,0.09,0.43,-0.27999999999999997,0.4600000000000001,0.10,0.69,0.30,0.70,-0.3899999999999999,0.6000000000000001,0.34,0.57,0.14,0.46,-0.02999999999999997,0.5199999999999999,0.44,0.56,0.27,0.34,0.09999999999999992,0.29000000000000004,0.88,0.98,0.01,0.07,-0.04999999999999999,0.11
0.87,0.99,0.00,0.00,0.010000000000000009,0.13,0.98,0.99,0.01,0.01,8.673617379884035e-18,0.010000000000000018,0.41,0.75,0.01,0.42,-0.16999999999999998,0.5800000000000001,0.42,0.51,0.09,0.29,0.2,0.4900000000000001,0.97,0.99,0.00,0.01,8.673617379884035e-18,0.030000000000000027,0.29,0.39,0.57,0.61,0.0,0.14
0.92,1.00,0.00,0.06,-0.06,0.07999999999999996,0.96,1.00,0.00,0.01,-0.01,0.040000000000000036,0.93,0.94,0.01,0.06,5.551115123125783e-17,0.05999999999999995,0.12,0.20,0.34,0.68,0.12,0.54,0.54,0.71,0.02,0.30,-0.009999999999999953,0.43999999999999995,0.61,0.92,0.05,0.22,-0.14000000000000004,0.34
0.54,0.87,0.07,0.08,0.05,0.38999999999999996,0.06,0.90,0.08,0.09,0.009999999999999981,0.86,0.31,0.64,0.26,0.68,-0.32000000000000006,0.42999999999999994,0.80,0.88,0.10,0.20,-0.08000000000000002,0.09999999999999995,0.49,0.51,0.30,0.43,0.06,0.21000000000000002,0.43,0.98,0.00,0.37,-0.35,0.5700000000000001
0.69,0.74,0.05,0.20,0.06,0.26000000000000006,0.23,0.76,0.11,0.68,-0.44000000000000006,0.66,0.30,0.66,0.26,0.29,0.04999999999999999,0.43999999999999995,0.68,0.85,0.11,0.20,-0.04999999999999999,0.20999999999999996,0.56,0.67,0.32,0.32,0.009999999999999953,0.11999999999999994,0.43,0.73,0.14,0.37,-0.09999999999999998,0.43000000000000005
0.17,0.86,0.02,0.64,-0.5,0.8099999999999999,0.75,0.82,0.12,0.19,-0.009999999999999953,0.13,0.44,0.71,0.08,0.40,-0.10999999999999999,0.48000000000000004,0.24,0.75,0.03,0.73,-0.48,0.73,0.94,0.96,0.02,0.03,0.010000000000000037,0.04000000000000005,0.26,0.57,0.24,0.68,-0.25,0.5
0.34,0.69,0.08,0.61,-0.29999999999999993,0.58,0.58,0.73,0.27,0.33,-0.06,0.15000000000000002,0.08,0.43,0.41,0.91,-0.33999999999999997,0.51,0.22,0.86,0.06,0.73,-0.59,0.72,0.23,0.25,0.12,0.29,0.46,0.65,0.19,0.29,0.63,0.69,0.020000000000000018,0.18000000000000005
0.99,0.99,0.01,0.01,8.673617379884035e-18,8.673617379884035e-18,0.70,0.86,0.08,0.09,0.05000000000000002,0.22000000000000003,0.69,0.98,0.02,0.05,-0.029999999999999985,0.29000000000000004,0.63,0.78,0.05,0.31,-0.09000000000000002,0.32,0.96,0.98,0.01,0.03,-0.009999999999999981,0.030000000000000034,0.82,0.94,0.05,0.14,-0.07999999999999996,0.13000000000000006
1.00,1.00,0.00,0.00,0.0,0.0,0.40,0.51,0.31,0.53,-0.040000000000000036,0.29,0.73,0.97,0.03,0.17,-0.13999999999999999,0.24000000000000002,0.16,0.30,0.14,0.47,0.22999999999999998,0.7,0.20,0.76,0.18,0.24,0.0,0.6200000000000001,0.54,0.67,0.04,0.24,0.08999999999999997,0.42
0.33,0.40,0.47,0.66,-0.06000000000000005,0.19999999999999996,0.57,0.67,0.30,0.37,-0.040000000000000036,0.13000000000000006,0.99,0.99,0.01,0.01,8.673617379884035e-18,8.673617379884035e-18,0.50,0.68,0.05,0.24,0.07999999999999996,0.45,0.61,0.81,0.10,0.27,-0.08000000000000007,0.29000000000000004,0.34,0.98,0.01,0.61,-0.59,0.6499999999999999
0.82,0.86,0.13,0.16,-0.01999999999999999,0.050000000000000044,0.62,0.91,0.02,0.14,-0.050000000000000044,0.36,0.37,0.68,0.01,0.20,0.11999999999999994,0.62,0.86,0.92,0.07,0.08,-4.163336342344337e-17,0.07,0.56,0.75,0.05,0.12,0.13,0.38999999999999996,0.70,0.91,0.04,0.20,-0.11000000000000004,0.26000000000000006
0.14,0.24,0.48,0.67,0.08999999999999997,0.38,0.90,0.98,0.01,0.06,-0.03999999999999998,0.08999999999999998,0.22,0.95,0.01,0.40,-0.35,0.77,0.13,0.34,0.24,0.60,0.05999999999999994,0.63,0.22,0.91,0.05,0.20,-0.11000000000000004,0.73,0.15,0.68,0.18,0.69,-0.37,0.6699999999999999
0.46,0.92,0.02,0.42,-0.34,0.52,0.06,0.34,0.48,0.86,-0.20000000000000007,0.45999999999999996,0.71,0.75,0.07,0.20,0.04999999999999999,0.22000000000000003,0.01,0.97,0.01,0.61,-0.58,0.98,0.13,0.69,0.27,0.62,-0.30999999999999994,0.6,0.60,0.98,0.00,0.22,-0.19999999999999998,0.4
0.60,0.70,0.08,0.18,0.12000000000000005,0.32,0.41,0.70,0.10,0.58,-0.2799999999999999,0.4900000000000001,0.48,0.76,0.07,0.17,0.06999999999999998,0.45,0.69,0.97,0.00,0.29,-0.25999999999999995,0.31000000000000005,0.39,0.73,0.14,0.36,-0.08999999999999997,0.47,0.50,0.82,0.13,0.14,0.040000000000000036,0.37
0.57,0.76,0.10,0.35,-0.10999999999999999,0.33000000000000007,0.00,0.09,0.08,0.87,0.040000000000000036,0.92,0.65,0.79,0.07,0.19,0.019999999999999962,0.27999999999999997,0.20,0.48,0.24,0.58,-0.05999999999999994,0.56,0.41,0.66,0.19,0.50,-0.16000000000000003,0.4000000000000001,0.93,0.94,0.04,0.06,5.551115123125783e-17,0.02999999999999995
0.86,0.95,0.03,0.06,-0.009999999999999953,0.11000000000000001,0.97,0.98,0.02,0.03,-0.009999999999999981,0.010000000000000026,0.03,0.31,0.19,0.52,0.16999999999999993,0.78,0.04,0.78,0.03,0.47,-0.25,0.9299999999999999,0.06,0.60,0.25,0.72,-0.31999999999999995,0.69,0.27,0.98,0.00,0.22,-0.19999999999999998,0.73
0.75,0.87,0.03,0.20,-0.07,0.22,0.19,0.66,0.12,0.66,-0.32000000000000006,0.6900000000000001,0.83,0.96,0.04,0.13,-0.08999999999999997,0.13000000000000003,0.91,1.00,0.00,0.02,-0.02,0.08999999999999997,0.62,0.87,0.13,0.27,-0.14,0.25,0.76,0.95,0.04,0.12,-0.06999999999999995,0.19999999999999998
0.70,0.90,0.00,0.09,0.009999999999999981,0.30000000000000004,0.14,0.62,0.14,0.61,-0.22999999999999998,0.72,0.93,0.96,0.01,0.06,-0.019999999999999962,0.05999999999999995,0.82,0.84,0.16,0.18,-0.019999999999999962,0.020000000000000046,0.73,0.79,0.09,0.25,-0.040000000000000036,0.18000000000000002,0.35,0.58,0.41,0.47,-0.04999999999999993,0.24000000000000005
0.91,0.97,0.00,0.04,-0.009999999999999974,0.08999999999999997,0.90,0.99,0.01,0.02,-0.009999999999999992,0.08999999999999998,0.05,0.76,0.07,0.51,-0.27,0.8799999999999999,0.60,0.76,0.14,0.22,0.01999999999999999,0.26,0.89,0.91,0.03,0.10,-0.010000000000000037,0.07999999999999999,0.46,0.99,0.01,0.13,-0.12,0.53
0.99,0.99,0.00,0.00,0.010000000000000009,0.010000000000000009,0.65,0.78,0.13,0.13,0.08999999999999997,0.21999999999999997,0.06,0.21,0.19,0.55,0.24,0.75,0.49,0.89,0.10,0.32,-0.21000000000000002,0.41000000000000003,0.13,0.84,0.05,0.72,-0.5599999999999999,0.82,0.04,0.82,0.04,0.37,-0.18999999999999995,0.9199999999999999
0.49,0.70,0.29,0.36,-0.05999999999999994,0.22000000000000003,0.63,0.94,0.04,0.26,-0.19999999999999996,0.33,0.86,0.95,0.02,0.03,0.020000000000000046,0.12000000000000001,0.21,0.90,0.09,0.37,-0.27,0.7000000000000001,0.37,0.72,0.03,0.31,-0.02999999999999997,0.6,0.26,0.72,0.08,0.49,-0.20999999999999996,0.66
0.76,0.84,0.12,0.12,0.040000000000000036,0.12,0.22,0.85,0.11,0.52,-0.37,0.67,0.15,0.37,0.13,0.17,0.45999999999999996,0.72,0.81,0.88,0.10,0.18,-0.06,0.08999999999999994,0.65,0.95,0.01,0.18,-0.12999999999999995,0.33999999999999997,0.28,0.57,0.30,0.70,-0.2699999999999999,0.42
0.17,0.32,0.33,0.67,0.009999999999999898,0.49999999999999994,0.56,0.77,0.15,0.41,-0.18,0.2899999999999999,0.87,0.89,0.09,0.09,0.01999999999999999,0.04000000000000001,0.46,0.88,0.11,0.29,-0.16999999999999998,0.43000000000000005,0.15,0.94,0.04,0.14,-0.07999999999999996,0.8099999999999999,0.50,0.83,0.04,0.50,-0.32999999999999996,0.46
0.71,0.86,0.04,0.18,-0.03999999999999998,0.25000000000000006,0.08,0.23,0.74,0.84,-0.06999999999999995,0.18000000000000005,0.50,0.51,0.14,0.42,0.07,0.36,0.32,0.86,0.08,0.17,-0.03,0.6,0.41,0.53,0.37,0.57,-0.09999999999999998,0.22000000000000008,0.35,0.36,0.27,0.51,0.13,0.38
0.20,0.83,0.01,0.48,-0.30999999999999994,0.79,0.02,0.43,0.46,0.65,-0.07999999999999996,0.52,0.04,0.96,0.02,0.60,-0.5599999999999999,0.94,0.66,0.86,0.07,0.24,-0.09999999999999998,0.26999999999999996,0.41,0.96,0.00,0.01,0.030000000000000034,0.5900000000000001,0.68,1.00,0.00,0.13,-0.13,0.31999999999999995
0.41,0.42,0.23,0.47,0.1100000000000001,0.3600000000000001,0.78,0.89,0.02,0.17,-0.060000000000000026,0.19999999999999998,0.67,0.79,0.13,0.30,-0.09000000000000002,0.19999999999999996,0.92,0.97,0.00,0.00,0.030000000000000027,0.07999999999999996,0.69,0.77,0.08,0.26,-0.030000000000000027,0.23000000000000004,0.94,0.97,0.02,0.02,0.010000000000000026,0.04000000000000005
0.45,0.49,0.27,0.33,0.18,0.28,0.31,0.54,0.35,0.36,0.09999999999999998,0.33999999999999997,0.82,0.94,0.02,0.14,-0.07999999999999996,0.16000000000000006,0.67,0.73,0.20,0.27,0.0,0.12999999999999995,0.54,0.92,0.08,0.18,-0.10000000000000003,0.37999999999999995,0.55,0.86,0.12,0.35,-0.20999999999999996,0.32999999999999996
0.19,0.35,0.21,0.29,0.36000000000000004,0.6000000000000001,0.82,0.99,0.01,0.03,-0.01999999999999999,0.17000000000000004,0.53,0.69,0.02,0.11,0.20000000000000007,0.44999999999999996,0.94,0.97,0.02,0.04,-0.009999999999999974,0.04000000000000005,0.92,0.97,0.00,0.03,2.7755575615628914e-17,0.07999999999999996,0.06,0.96,0.04,0.43,-0.38999999999999996,0.8999999999999999
0.04,0.12,0.24,0.48,0.4,0.72,0.21,0.78,0.10,0.52,-0.30000000000000004,0.6900000000000001,0.55,0.64,0.10,0.39,-0.030000000000000027,0.35,0.37,0.48,0.49,0.63,-0.10999999999999999,0.14,0.67,0.70,0.02,0.05,0.25000000000000006,0.30999999999999994,0.53,0.69,0.23,0.29,0.020000000000000073,0.23999999999999996
0.88,0.95,0.03,0.12,-0.06999999999999995,0.09,0.01,0.87,0.12,0.50,-0.37,0.87,0.97,0.99,0.01,0.02,-0.009999999999999992,0.020000000000000025,0.05,0.09,0.61,0.65,0.26,0.33999999999999997,0.32,0.61,0.25,0.62,-0.22999999999999998,0.42999999999999994,0.10,0.29,0.50,0.56,0.1499999999999999,0.4
0.33,0.64,0.29,0.53,-0.17000000000000004,0.37999999999999995,0.09,0.74,0.19,0.19,0.07,0.72,0.66,0.99,0.01,0.23,-0.22,0.32999999999999996,0.78,0.87,0.10,0.12,0.010000000000000009,0.11999999999999997,0.78,0.83,0.11,0.19,-0.019999999999999962,0.10999999999999997,0.39,0.98,0.01,0.49,-0.47,0.6
0.48,0.70,0.22,0.47,-0.16999999999999993,0.30000000000000004,0.99,1.00,0.00,0.00,0.0,0.010000000000000009,0.85,0.94,0.03,0.13,-0.06999999999999995,0.12000000000000002,0.49,0.71,0.15,0.16,0.13000000000000003,0.36,0.32,0.40,0.42,0.42,0.18,0.25999999999999995,0.36,0.90,0.08,0.10,-2.7755575615628914e-17,0.56
0.29,0.63,0.16,0.25,0.12,0.5499999999999999,0.36,0.78,0.10,0.17,0.04999999999999996,0.54,0.71,0.78,0.22,0.27,-0.050000000000000044,0.07000000000000003,0.34,0.72,0.13,0.50,-0.21999999999999997,0.5299999999999999,0.34,0.82,0.01,0.23,-0.04999999999999996,0.6499999999999999,0.67,0.84,0.10,0.26,-0.09999999999999998,0.22999999999999995
0.14,0.70,0.10,0.25,0.050000000000000044,0.76,0.92,1.00,0.00,0.02,-0.02,0.07999999999999996,0.20,0.87,0.08,0.47,-0.33999999999999997,0.7200000000000001,0.44,0.66,0.33,0.41,-0.07,0.23000000000000004,0.31,0.91,0.08,0.66,-0.5700000000000001,0.61,0.78,0.98,0.01,0.19,-0.16999999999999998,0.20999999999999996
0.45,0.65,0.13,0.36,-0.010000000000000009,0.42000000000000004,0.16,0.44,0.28,0.69,-0.1299999999999999,0.5599999999999999,0.27,0.49,0.50,0.55,-0.040000000000000036,0.22999999999999998,0.51,0.94,0.05,0.22,-0.15999999999999995,0.44,0.22,0.98,0.01,0.76,-0.74,0.77,0.79,0.97,0.03,0.08,-0.049999999999999975,0.17999999999999997
0.91,1.00,0.00,0.03,-0.03,0.08999999999999997,0.65,0.96,0.03,0.17,-0.12999999999999998,0.31999999999999995,0.86,1.00,0.00,0.07,-0.07,0.14,0.31,0.79,0.19,0.61,-0.4,0.49999999999999994,0.44,0.55,0.41,0.52,-0.07000000000000006,0.15000000000000008,0.20,0.33,0.53,0.67,-1.1102230246251565e-16,0.27
0.04,0.92,0.06,0.65,-0.5700000000000001,0.8999999999999999,0.62,1.00,0.00,0.29,-0.29,0.38,0.83,0.96,0.00,0.15,-0.10999999999999996,0.17000000000000004,0.13,0.53,0.19,0.81,-0.3400000000000001,0.6799999999999999,0.61,0.94,0.00,0.34,-0.27999999999999997,0.39,0.33,0.98,0.02,0.41,-0.38999999999999996,0.6499999999999999
0.87,0.96,0.01,0.02,0.020000000000000035,0.12000000000000001,0.60,0.72,0.13,0.36,-0.07999999999999996,0.27,0.09,0.53,0.28,0.56,-0.09000000000000008,0.63,0.64,0.92,0.04,0.07,0.009999999999999953,0.32,0.09,0.97,0.02,0.34,-0.31,0.89,0.44,0.49,0.13,0.14,0.37,0.43000000000000005
0.71,0.99,0.00,0.05,-0.039999999999999994,0.29000000000000004,0.87,0.94,0.04,0.13,-0.06999999999999995,0.09,0.89,0.91,0.01,0.02,0.06999999999999997,0.09999999999999999,0.50,0.83,0.12,0.43,-0.25999999999999995,0.38,0.67,0.85,0.02,0.28,-0.13,0.30999999999999994,0.31,0.71,0.18,0.25,0.040000000000000036,0.51
0.35,0.82,0.18,0.55,-0.37,0.47000000000000003,0.26,0.77,0.05,0.12,0.10999999999999999,0.69,0.52,0.94,0.05,0.33,-0.26999999999999996,0.43,0.59,0.62,0.36,0.40,-0.020000000000000018,0.050000000000000044,0.33,0.46,0.21,0.21,0.33000000000000007,0.45999999999999996,0.42,0.77,0.06,0.41,-0.18,0.52
0.74,0.84,0.04,0.12,0.040000000000000036,0.22,0.78,0.99,0.01,0.07,-0.06,0.20999999999999996,0.93,0.97,0.01,0.05,-0.019999999999999976,0.05999999999999995,0.96,0.99,0.00,0.02,-0.009999999999999992,0.040000000000000036,0.29,0.54,0.20,0.24,0.21999999999999997,0.51,0.29,0.76,0.07,0.13,0.10999999999999999,0.6399999999999999
0.21,0.63,0.14,0.49,-0.12,0.65,0.70,0.80,0.12,0.13,0.06999999999999995,0.18000000000000005,0.58,0.66,0.25,0.30,0.03999999999999998,0.17000000000000004,0.10,0.87,0.03,0.30,-0.16999999999999998,0.87,0.93,0.98,0.00,0.07,-0.04999999999999999,0.06999999999999995,0.35,0.44,0.07,0.38,0.18000000000000005,0.5800000000000001
0.63,0.67,0.23,0.34,-0.010000000000000064,0.13999999999999999,0.88,0.95,0.05,0.06,-0.009999999999999953,0.06999999999999999,0.99,1.00,0.00,0.00,0.0,0.010000000000000009,0.94,0.96,0.02,0.02,0.020000000000000035,0.04000000000000005,0.27,0.31,0.28,0.39,0.29999999999999993,0.44999999999999996,0.40,0.40,0.59,0.60,0.0,0.010000000000000009
0.09,0.65,0.16,0.17,0.17999999999999997,0.75,0.77,0.94,0.03,0.11,-0.04999999999999995,0.19999999999999998,0.40,0.86,0.11,0.42,-0.27999999999999997,0.49,0.94,0.96,0.01,0.05,-0.009999999999999967,0.05000000000000005,0.88,0.99,0.01,0.10,-0.09,0.11,0.35,0.88,0.01,0.47,-0.35,0.64
0.82,0.97,0.03,0.13,-0.09999999999999998,0.15000000000000005,0.87,0.88,0.07,0.12,0.0,0.06,0.06,0.91,0.02,0.86,-0.77,0.9199999999999999,0.03,0.31,0.55,0.61,0.07999999999999996,0.41999999999999993,0.76,0.95,0.00,0.15,-0.09999999999999995,0.24,0.25,0.72,0.00,0.64,-0.36,0.75
0.29,0.40,0.52,0.65,-0.050000000000000044,0.18999999999999995,0.07,0.14,0.33,0.43,0.43,0.5999999999999999,0.28,0.64,0.28,0.70,-0.33999999999999997,0.43999999999999995,0.06,0.74,0.02,0.57,-0.30999999999999994,0.9199999999999999,0.37,0.96,0.00,0.43,-0.38999999999999996,0.63,0.02,0.96,0.03,0.80,-0.76,0.95
0.92,0.96,0.04,0.06,-0.019999999999999962,0.03999999999999996,0.67,0.68,0.28,0.30,0.019999999999999962,0.04999999999999993,0.59,0.88,0.07,0.40,-0.28,0.34,0.83,0.88,0.04,0.04,0.07999999999999999,0.13000000000000003,0.53,0.53,0.37,0.40,0.06999999999999995,0.09999999999999998,0.19,0.51,0.03,0.29,0.2,0.78
0.45,0.86,0.05,0.27,-0.13,0.5,0.48,0.81,0.18,0.18,0.009999999999999953,0.34,0.77,0.81,0.18,0.20,-0.010000000000000064,0.04999999999999999,0.69,0.96,0.03,0.27,-0.22999999999999998,0.28,0.90,0.94,0.01,0.03,0.030000000000000054,0.08999999999999998,0.71,0.95,0.00,0.00,0.050000000000000044,0.29000000000000004
0.77,0.89,0.10,0.19,-0.08000000000000002,0.12999999999999998,0.09,0.39,0.35,0.74,-0.13,0.56,0.47,0.69,0.24,0.25,0.06000000000000005,0.29000000000000004,0.87,0.92,0.06,0.08,-4.163336342344337e-17,0.07,0.64,0.95,0.01,0.09,-0.03999999999999995,0.35,0.91,0.94,0.03,0.04,0.020000000000000052,0.05999999999999997
0.25,0.44,0.36,0.57,-0.009999999999999898,0.39,0.78,0.86,0.01,0.19,-0.04999999999999999,0.20999999999999996,0.20,0.40,0.39,0.43,0.16999999999999998,0.41000000000000003,0.39,0.72,0.14,0.28,0.0,0.47,0.39,0.42,0.35,0.56,0.020000000000000018,0.26,0.25,0.40,0.19,0.71,-0.10999999999999999,0.56
0.66,0.86,0.12,0.14,0.0,0.21999999999999997,0.01,0.78,0.13,0.51,-0.29000000000000004,0.86,0.88,0.94,0.03,0.07,-0.009999999999999953,0.09,0.30,0.54,0.27,0.53,-0.07000000000000006,0.42999999999999994,0.54,0.57,0.27,0.35,0.08000000000000007,0.18999999999999995,0.52,0.93,0.02,0.08,-0.01000000000000005,0.45999999999999996
0.61,0.78,0.03,0.23,-0.010000000000000037,0.36,0.97,0.98,0.01,0.02,1.734723475976807e-17,0.020000000000000025,0.89,0.97,0.02,0.03,2.7755575615628914e-17,0.08999999999999998,0.33,0.92,0.03,0.45,-0.37000000000000005,0.6399999999999999,0.83,0.97,0.02,0.10,-0.06999999999999998,0.15000000000000005,0.22,0.81,0.06,0.07,0.11999999999999994,0.72
0.22,0.75,0.11,0.42,-0.16999999999999998,0.67,0.65,0.98,0.01,0.31,-0.29,0.33999999999999997,0.36,0.87,0.01,0.22,-0.09,0.63,0.36,0.41,0.07,0.49,0.10000000000000009,0.5700000000000001,0.77,0.78,0.19,0.22,-2.7755575615628914e-17,0.03999999999999998,0.41,0.44,0.42,0.51,0.050000000000000044,0.1700000000000001
0.25,0.83,0.14,0.23,-0.05999999999999997,0.61,0.94,0.94,0.02,0.02,0.04000000000000005,0.04000000000000005,0.22,0.80,0.13,0.33,-0.13000000000000006,0.65,0.90,0.99,0.00,0.07,-0.06,0.09999999999999998,0.69,0.80,0.11,0.28,-0.08000000000000007,0.20000000000000007,0.27,0.96,0.00,0.03,0.010000000000000037,0.73
0.51,0.84,0.16,0.28,-0.12,0.32999999999999996,0.74,0.92,0.05,0.22,-0.14000000000000004,0.21000000000000002,0.32,0.45,0.02,0.40,0.15000000000000002,0.6599999999999999,0.95,0.97,0.03,0.05,-0.019999999999999976,0.020000000000000046,0.82,1.00,0.00,0.13,-0.13,0.18000000000000005,0.36,0.89,0.01,0.11,-1.3877787807814457e-17,0.63
0.96,0.98,0.01,0.02,1.734723475976807e-17,0.030000000000000034,0.48,0.97,0.01,0.23,-0.19999999999999998,0.51,0.99,0.99,0.00,0.01,8.673617379884035e-18,0.010000000000000009,0.37,0.76,0.21,0.37,-0.13,0.42000000000000004,0.35,0.62,0.23,0.47,-0.08999999999999997,0.42000000000000004,0.29,0.35,0.15,0.38,0.27,0.5599999999999999
0.74,1.00,0.00,0.05,-0.05,0.26,0.45,0.78,0.19,0.47,-0.25,0.36000000000000004,0.68,0.76,0.09,0.23,0.009999999999999981,0.22999999999999995,0.47,0.72,0.16,0.42,-0.13999999999999996,0.37,0.27,0.62,0.06,0.64,-0.26,0.6699999999999999,0.23,0.89,0.09,0.54,-0.43000000000000005,0.68
0.58,0.59,0.21,0.30,0.11000000000000004,0.21000000000000005,0.74,0.76,0.08,0.24,0.0,0.18,0.71,0.95,0.05,0.14,-0.08999999999999997,0.24000000000000005,0.49,0.64,0.03,0.31,0.04999999999999999,0.48,0.52,0.78,0.04,0.30,-0.08000000000000002,0.44,0.98,0.99,0.00,0.01,8.673617379884035e-18,0.020000000000000018
0.37,0.75,0.21,0.59,-0.33999999999999997,0.42000000000000004,0.25,0.28,0.11,0.64,0.07999999999999996,0.64,0.48,0.73,0.26,0.46,-0.19,0.26,0.17,0.78,0.07,0.81,-0.5900000000000001,0.76,0.13,0.26,0.23,0.55,0.18999999999999995,0.64,0.30,0.97,0.00,0.69,-0.6599999999999999,0.7
0.86,0.95,0.01,0.08,-0.029999999999999957,0.13,0.45,0.64,0.11,0.33,0.02999999999999997,0.44000000000000006,0.33,0.48,0.30,0.59,-0.06999999999999995,0.36999999999999994,0.53,0.81,0.09,0.18,0.009999999999999953,0.38,0.63,0.94,0.05,0.29,-0.22999999999999993,0.32,0.16,0.58,0.01,0.36,0.06000000000000005,0.83
0.85,0.99,0.01,0.06,-0.04999999999999999,0.14,0.25,0.69,0.17,0.52,-0.20999999999999996,0.58,0.01,0.12,0.28,0.56,0.31999999999999995,0.71,0.47,0.69,0.10,0.33,-0.019999999999999962,0.43000000000000005,0.76,0.97,0.02,0.09,-0.05999999999999997,0.22,0.35,0.38,0.42,0.52,0.09999999999999998,0.23000000000000004
0.97,0.99,0.00,0.02,-0.009999999999999992,0.030000000000000027,0.25,0.55,0.08,0.64,-0.19000000000000006,0.67,0.56,0.99,0.01,0.26,-0.25,0.42999999999999994,0.51,0.92,0.03,0.14,-0.06000000000000005,0.45999999999999996,0.76,0.81,0.15,0.16,0.029999999999999943,0.09,0.59,0.93,0.05,0.14,-0.07000000000000006,0.36000000000000004
0.06,0.53,0.29,0.44,0.02999999999999997,0.6499999999999999,0.04,0.47,0.45,0.81,-0.28,0.51,0.91,0.93,0.03,0.03,0.03999999999999995,0.05999999999999997,0.36,0.85,0.07,0.22,-0.06999999999999998,0.5700000000000001,0.79,0.84,0.03,0.17,-0.009999999999999981,0.17999999999999997,0.87,0.90,0.09,0.11,-0.010000000000000023,0.04000000000000001
0.17,0.70,0.21,0.71,-0.4099999999999999,0.62,0.59,0.77,0.11,0.19,0.03999999999999998,0.30000000000000004,0.63,0.64,0.31,0.36,0.0,0.06,0.24,0.76,0.01,0.22,0.01999999999999999,0.75,0.82,0.94,0.06,0.16,-0.09999999999999995,0.12000000000000005,0.33,0.49,0.24,0.34,0.16999999999999998,0.42999999999999994
0.24,0.67,0.25,0.26,0.06999999999999995,0.51,0.81,0.88,0.01,0.11,0.009999999999999995,0.17999999999999994,0.24,0.80,0.00,0.68,-0.4800000000000001,0.76,0.26,0.34,0.09,0.32,0.3399999999999999,0.65,0.55,0.75,0.18,0.37,-0.12,0.26999999999999996,0.76,0.87,0.08,0.10,0.03,0.15999999999999998
